preset,delta_omega_tri,k_strong,k_weak,seed,dt,t_max,plv_window_seconds,r_mean_last,plv_01_last,plv_02_last,plv_12_last,plv_pairmean_last,coalition_index,leader_dominance,leader_antiphase_dom_last,d01_last,d02_last,d12_last,mu_01_last,mu_02_last,mu_12_last
coalition_01,0.6,-1.2,-0.2,2,0.01,120.0,2.0,0.01562856049753901,1.0000000000000062,0.9999999999998448,0.9999999999998292,0.9999999999998934,1.7696955012524995e-13,9.625633623500107e-14,-0.04094547298106055,1.1017729045157145,1.0199191798648433,1.0199005692092185,-2.0398197490740784,2.12167347372495,-2.1216920843805744
coalition_01,0.6,-1.2,-0.2,3,0.01,120.0,2.0,0.01562863756156012,0.9999999999999988,0.9999999999996856,0.9999999999996416,0.9999999999997753,3.5715874702191286e-13,2.0050627824730327e-13,-0.04095229826286162,1.1017729044837774,1.019923730084678,1.0198960190213662,-2.039819749106016,2.121668923505115,-2.121696634568427
coalition_01,0.6,-1.2,-0.2,4,0.01,120.0,2.0,0.01562850308311421,0.9999999999999337,1.0000000000000158,1.0000000000000275,0.9999999999999923,9.381384558082573e-14,-5.284661597215745e-14,-0.040935777494042425,1.101772904539761,1.0199127161828403,1.0199070328672584,-2.039819749050032,2.121679937406953,-2.121685620722535
coalition_01,0.6,-1.2,-0.2,5,0.01,120.0,2.0,0.0156285108547006,0.9999999999996761,0.9999999999999833,0.9999999999999484,0.9999999999998693,3.071987109137808e-13,-1.1868284133242923e-13,-0.04092502803411491,1.1017729045362457,1.0199055498795495,1.0199141991737826,-2.0398197490535477,2.1216871037102436,-2.1216784544160108
coalition_01,1.0,-1.2,0.2,1,0.01,120.0,2.0,0.524283569362959,0.9522999078143733,0.9842149605218314,0.9910531906561835,0.9758560196641294,0.03875328284181012,-0.022795756488081076,1.7735262304351331,0.5023164459194034,0.41096348862506504,2.2301661977073675,-2.6392762076703904,2.730629164964728,-0.9114264558824257
coalition_01,1.0,-1.2,0.2,2,0.01,120.0,2.0,0.5252391611391655,0.9845815743026112,0.998871504886933,0.9916213005525463,0.9916914599140302,0.01428993058432182,0.00010523904222581315,-1.3467278412749153,0.9079581716694245,2.0844069484121475,0.1494547187658706,-2.2336344819203693,1.0571857051776454,-2.992137934823923
coalition_01,1.0,-1.2,0.2,3,0.01,120.0,2.0,0.5249170647391664,0.9850738748752682,0.998969464647525,0.9917125591700343,0.9919186328976092,0.0138955897722568,0.0003091105913622938,-1.366231258044152,0.9198070841352239,2.0855506782720408,0.13644762315948022,-2.221785569454569,1.0560419753177526,-3.0051450304303127
coalition_01,1.0,-1.2,0.2,4,0.01,120.0,2.0,0.5267592287548696,0.9815918666880704,0.9982432041013887,0.9910301910451793,0.9902884206115461,0.016651337413318257,-0.001112655650449712,-1.2479555769262627,0.844288712311122,2.0822919743209756,0.21533476638978602,-2.2973039412786713,1.0593006792688175,-2.926257887200007
coalition_01,1.0,-1.2,0.2,5,0.01,120.0,2.0,0.5261084413594477,0.967201782829366,0.9876749991526373,0.994909015121272,0.9832619323677584,0.02770723229190597,-0.01747062413027034,1.661318269987936,0.6435935570093305,0.3438888448265569,2.1550594709058797,-2.4979990965804633,2.797703808763236,-0.9865331826839137
coalition_01,1.0,-1.2,0.1,1,0.01,120.0,2.0,0.5565242904602422,0.8750768643077426,0.9523441100412326,0.9800152445137073,0.9358120729542275,0.10493838020596469,-0.06630475733921959,-0.6498165728984822,3.002898322674539,1.4444308509852963,1.5738480139314357,-0.1386943309152546,-1.6971618026044972,-1.567744639658358
